학년도,학기,소속,학과,과목번호,분반,과목명,강의계획서,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3004,04,재무관리,조회,3.0,"화,목 10:30~11:45 [MA206]",3.0,이상호,71,O,,,,,,,,,전학년,2-4학년,"경영대학,공공인재 연계전공,스타트업연계전공(가능)",,"공공인재, 스타트업연계전공(가능)"
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3005,01,관리회계,조회,3.0,"화,목 10:30~11:45 [MA102]",3.0,황국재,76,,,,,,,,,,전학년,2-3학년,"경영대학,공공인재 연계전공,스타트업연계전공(가능)",,"공공인재, 스타트업연계전공(가능)"
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3005,02,관리회계,조회,3.0,"월,수 10:30~11:45 [MA106]",3.0,양준선,61,O,,,,,,,,,전학년,2-3학년,"경영대학,공공인재 연계전공,스타트업연계전공(가능)",,"공공인재, 스타트업연계전공(가능)"
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3005,03,관리회계,조회,3.0,"화,목 15:00~16:15 [MA202]",3.0,김민,111,O,,,,,,,,,전학년,2-3학년,"경영대학,공공인재 연계전공,스타트업연계전공(가능)",,"공공인재, 스타트업연계전공(가능)"
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3005,04,관리회계,조회,3.0,"화,목 12:00~13:15 [MA308]",3.0,변상혁,77,,,,,,,,,,전학년,2-3학년,"경영대학,공공인재 연계전공,스타트업연계전공(가능)",,"공공인재, 스타트업연계전공(가능)"
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3006,01,마케팅원론,조회,3.0,"화,목 15:00~16:15 [MA206]",3.0,박세훈,69,,,,,,,,,,전학년,2-4학년,"경영대학,스타트업연계전공(가능)",,스타트업연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3006,02,마케팅원론,조회,3.0,"화,목 13:30~14:45 [MA106]",3.0,정재학,77,,,,,,,,,,전학년,2-4학년,"경영대학,스타트업연계전공(가능)",,"경영1전공자우선수강, 스타트업연계전공(가능)"
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3006,03,마케팅원론,조회,3.0,"화,목 12:00~13:15 [PA201]",3.0,박경도,40,,,,,,,,,,전학년,2-4학년,"경영대학,스타트업연계전공(가능)",,"온라인실시간강의+녹화강의(50%), 경영대학,스타트업연계전공(가능)"
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3006,04,마케팅원론,조회,3.0,"월,수 10:30~11:45 [MA208]",3.0,김주영,58,,,,,,,,,,전학년,2-4학년,"경영대학,스타트업연계전공(가능)",,스타트업연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3006,05,마케팅원론,조회,3.0,"수,금 13:30~14:45 [MA202]",3.0,조혜원,76,O,,,,,,,,,전학년,2-4학년,"경영대학,스타트업연계전공(가능)",,스타트업연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3007,01,국제경영론,조회,3.0,"화,목 10:30~11:45 [PA203]",3.0,김창수,54,O,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3007,02,국제경영론,조회,3.0,"수,금 15:00~16:15 [MA102]",3.0,이강표,95,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3007,03,국제경영론,조회,3.0,"월,수 10:30~11:45 [MA202]",3.0,정선욱,78,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3007,04,국제경영론,조회,3.0,"화,목 12:00~13:15 [MA204]",3.0,강리브가,64,O,,,,,,,,,전학년,2-4학년,경영대학(가능),,경영대학(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT3007,05,국제경영론,조회,3.0,금 10:30~13:15 [MA104],3.0,정라미,78,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4101,01,경영전략시뮬레이션,조회,3.0,"화,목 16:30~17:45 [MA208]",3.0,박종훈,34,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4102,01,경영전략,조회,3.0,"화,목 12:00~13:15 [MA208]",3.0,박종훈,65,,,,,,,,,,전학년,2-4학년,"경영대학,스타트업연계전공(가능)",,스타트업연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4102,02,경영전략,조회,3.0,"화,목 16:30~17:45 [PA101]",3.0,김양민,40,O,,,,,,,,,전학년,2-4학년,"경영대학,스타트업연계전공(가능)",,스타트업연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4102,03,경영전략,조회,3.0,"화,목 13:30~14:45 [PA101]",3.0,서정일,38,,,,,,,,,,전학년,2-4학년,"경영대학,스타트업연계전공(가능)",,스타트업연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4102,04,경영전략,조회,3.0,"월,수 12:00~13:15 [PA101]",3.0,이승혜,78,,,,,,,,,,전학년,2-4학년,"경영대학,스타트업연계전공(가능)",,스타트업연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4104,01,리더쉽이론,조회,3.0,"화,목 13:30~14:45 [MA102]",3.0,이인석,75,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4105,01,기업윤리,조회,3.0,"수,금 15:00~16:15 [MA106]",3.0,장영균,59,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4106,01,인적자원관리,조회,3.0,"화,목 15:00~16:15 [PA101]",3.0,양동훈,100,,,,,,,,,,전학년,2-4학년,"경영대학,공공인재 연계전공,스타트업연계전공(가능)",,"공공인재, 스타트업연계전공(가능)"
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4106,02,인적자원관리,조회,3.0,"수,금 15:00~16:15 [PA203]",3.0,최장호,65,,,,,,,,,,전학년,2-4학년,"경영대학,공공인재 연계전공,스타트업연계전공(가능)",,"공공인재, 스타트업연계전공(가능)"
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4201,01,의사결정론,조회,3.0,"화,목 16:30~17:45 [MA204]",3.0,조성빈,47,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4201,02,의사결정론,조회,3.0,"월,수 10:30~11:45 [MA308]",3.0,김범수,65,O,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4202,01,통계자료분석,조회,3.0,"화,목 12:00~13:15 [MA104]",3.0,이군희,49,,,,,,,,,,전학년,2-4학년,"경영대학,빅데이터사이언스연계전공(가능)",(구 목표관리론의 대체과목),빅데이터사이언스연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4203,01,경영과학,조회,3.0,"화,목 10:30~11:45 [PA201]",3.0,민재형,72,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4203,02,경영과학,조회,3.0,"화,목 13:30~14:45 [MA406]",3.0,조성빈,26,O,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4204,01,시뮬레이션,조회,3.0,"화,목 13:30~14:45 [PA201]",3.0,민재형,36,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4207,01,BA 인공지능,조회,3.0,"수,금 13:30~14:45 [MA204]",3.0,이윤동,23,,,,,,,,,,전학년,2-4학년,"경영대학,빅데이터사이언스연계전공,인공지능연계전공(가능)",(구)응용경영통계,"빅데이터사이언스, 인공지능연계전공(가능)"
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4222,01,모바일통신경영,조회,3.0,"월,수 12:00~13:15 [MA406]",3.0,이상근,31,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4231,01,인공지능과경영모델,조회,3.0,"월,수 10:30~11:45 [MA206]",3.0,김진화,69,,,,,,,,,,전학년,1-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4241,01,기술경영과기술사업화,조회,3.0,"화,목 09:00~10:15 [MA102]",3.0,박수현,67,,,,,,,,,,전학년,2-4학년,경영대학(가능),(구)기술경영,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4243,01,경영품질의이해,조회,3.0,"화,목 16:30~17:45 [MA104]",3.0,강세원,86,O,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4247,01,공급체인관리와e-business,조회,3.0,"화,목 16:30~17:45 [MA106]",3.0,김민균,68,,,,,,,,,,전학년,2-4학년,"경영대학,스타트업연계전공(가능)",,스타트업연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4248,01,비즈니스프로세스관리,조회,3.0,"화,목 12:00~13:15 [MA102]",3.0,이준겸,73,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4301,01,투자론,조회,3.0,"월,수 12:00~13:15 [MA104]",3.0,김도성,91,O,,,,,,,,,전학년,2-4학년,"경영대학,공공인재 연계전공(가능)",구 투자론I,공공인재연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4303,01,파생상품론,조회,3.0,"수,금 13:30~14:45 [MA206]",3.0,원재환,69,,,,,,,,,,전학년,2-4학년,경영대학(가능),"구)선물옵션투자론, 구 투자론II",
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4303,02,파생상품론,조회,3.0,"월,수 12:00~13:15 [MA206]",3.0,이정진,62,,,,,,,,,,전학년,2-4학년,경영대학(가능),"구)선물옵션투자론, 구 투자론II",
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4304,01,포트폴리오관리,조회,3.0,"화,목 15:00~16:15 [MA106]",3.0,이영주,22,,,,,,,,,,전학년,2-4학년,경영대학(가능),(구 자본예산편성론의 대체과목),
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4306,01,금융리스크관리,조회,3.0,"수,금 15:00~16:15 [MA206]",3.0,원재환,69,,,,,,,,,,전학년,2-4학년,경영대학(가능),(구 계량재무분석의 대체과목),
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4307,01,금융기관론,조회,3.0,"화,목 13:30~14:45 [MA104]",3.0,이상호,84,O,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4313,01,벤처와금융시장(캡스톤디자인),조회,3.0,"수,금 13:30~14:45 [MA102]",3.0,정유신,152,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4331,01,보험학원론,조회,3.0,"월,수 12:00~13:15 [MA202]",3.0,최정호,75,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4401,01,중급회계1,조회,3.0,"화,목 10:30~11:45 [PA101]",3.0,강평경,76,O,,,,,,,,,전학년,2-4학년,"경영대학,공공인재 연계전공(가능)",,공공인재연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4401,02,중급회계1,조회,3.0,"수,금 09:00~10:15 [MA202]",3.0,김아람,72,,,,,,,,,,전학년,2-4학년,"경영대학,공공인재 연계전공(가능)",,공공인재연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4402,01,중급회계2,조회,3.0,"화,목 12:00~13:15 [MA202]",3.0,박두리,101,O,,,,,,,,,전학년,2-4학년,"경영대학,공공인재 연계전공(가능)",,공공인재연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4403,01,고급회계,조회,3.0,"월,수 10:30~11:45 [MA102]",3.0,송민섭,52,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4404,01,원가회계,조회,3.0,"화,목 15:00~16:15 [MA102]",3.0,황국재,89,,,,,,,,,,전학년,2-4학년,"경영대학,공공인재 연계전공(가능)",,공공인재연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4407,01,회계감사,조회,3.0,월 13:30~16:15 [MA104],3.0,천준범,49,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4503,01,시장조사론,조회,3.0,"화,목 13:30~14:45 [PA203]",3.0,박경도,59,,,,,,,,,,전학년,2-4학년,"경영대학,스타트업연계전공(가능)",,스타트업연계전공(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4508,01,서비스마케팅,조회,3.0,"수,금 13:30~14:45 [MA208]",3.0,김채영,73,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4513,01,마케팅최신주제및사례연구,조회,3.0,금 13:30~16:15 [PA101],3.0,하영원,64,,,,,,,,,,전학년,3-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4517,01,메타버스가상시장과마케팅사이언스,조회,3.0,"화,목 15:00~16:15 [PA405]",3.0,정재학,57,,,,,,,,,,전학년,2-4학년,"경영대학,융합소프트웨어연계전공,빅데이터사이언스연계전공,인공지능연계전공(가능)",,"빅데이터사이언스, 융합소프트, 인공지능연계전공(가능)"
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4601,01,기업과국제환경,조회,3.0,"화,목 16:30~17:45 [MA202]",3.0,김유진,55,O,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4604,01,국제경영전략,조회,3.0,"화,목 15:00~16:15 [PA201]",3.0,김창수,69,,,,,,,,,,전학년,2-4학년,경영대학(가능),구 국제경영정책,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4616,01,글로벌 혁신 전략,조회,3.0,"화,목 13:30~14:45 [MA204]",3.0,강리브가,71,,,,,,,,,,전학년,2-4학년,경영대학(가능),,
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4701,01,경영영어라이팅,조회,3.0,"월,수 12:00~13:15 [PA203]",3.0,김이권,32,O,,,,,,,,,전학년,3-4학년,경영대학(가능),구 영어비즈니스커뮤니케이션(무역영어),경영1전공자 우선수강
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4712,01,"지식,인성그리고경영",조회,3.0,금 13:30~17:00 [PA201],3.0,김창수,27,,,O,,,,,,,전학년,2-4학년,경영대학(가능),,경영대학(가능)
2023 학년도,1학기,대학,경영학부(경영학전공),MGT4718,01,이해관계자자본주의와ESG,조회,3.0,"월,수 10:30~11:45 [PA101]",3.0,박영석,76,,,,,,,,,,전학년,3-4학년,경영대학(가능),,
2023 학년도,1학기,대학,철학과,PHI2002,01,동양철학개론,조회,3.0,"수,금 09:00~10:15 [J110]",3.0,이임찬,14,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,철학과,PHI2003,01,서양철학사,조회,3.0,"월,수 10:30~11:45 [J309]",3.0,서동욱,43,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,철학과,PHI2005,01,논리학개론,조회,3.0,"화,목 10:30~11:45 [J107]",3.0,오은영,87,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,철학과,PHI3003,01,서양근대철학사,조회,3.0,"화,목 10:30~11:45 [J110]",3.0,"Kim, Halla",20,O,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,철학과,PHI3005,01,플라톤철학,조회,3.0,"화,목 15:00~16:15 [J309]",3.0,전헌상,47,,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,철학과,PHI3007,01,아우구스티누스철학,조회,3.0,"화,목 12:00~13:15 [J325]",3.0,이상섭,26,,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,철학과,PHI3011,01,독일관념론,조회,3.0,"화,목 13:30~14:45 [J325]",3.0,"Kim, Halla",23,,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,철학과,PHI3014,01,미학개론,조회,3.0,"수,금 15:00~16:15 [J327]",3.0,김산춘,36,,,,,,,,,,"2,3,4학년",2-4학년,,(구 철학탐구방법론 대체과목),
2023 학년도,1학기,대학,철학과,PHI3033,01,"선진,한철학사",조회,3.0,"월,수 12:00~13:15 [J327]",3.0,정재현,33,O,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,철학과,PHI3036,01,근현대중국철학사2,조회,3.0,"화,목 13:30~14:45 [J120]",3.0,류희성,6,,,,,,,,,,"2,3,4학년",2-4학년,,(구)중국근현대철학사,
2023 학년도,1학기,대학,철학과,PHI4035,01,예술철학특강,조회,3.0,"월,수 10:30~11:45 [J327]",3.0,김산춘,29,,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,철학과,PHI4061,01,인공지능과 윤리실습(캡스톤디자인),조회,3.0,월 13:30~16:15 [J202],3.0,박경남,17,,,,,,,,,,"2,3,4학년",2-4학년,,,디지털인문학연계전공 교과목
2023 학년도,1학기,대학,철학과,PHI4099,01,개별연구논문,조회,3.0,,,"Kim, Halla",1,,,O,,,,O,,,,3-4학년,,,
2023 학년도,1학기,대학,철학과,PHIG084,01,서양철학의근본원리들,조회,3.0,"월,수 12:00~13:15 [J309]",3.0,서동욱,15,,,,,,,O,,,"3,4학년",3-4학년,,"대학원초급과목,PHI4037의 대체과목",학석사연계과목
2023 학년도,1학기,대학,철학과,PHIG085,01,서양철학의핵심문제들,조회,3.0,금 10:30~13:15 [J315],3.0,김준걸,4,,,,,,,O,,,"3,4학년",3-4학년,,"대학원초급과목,PHI4038의 대체과목",학석사연계과목
2023 학년도,1학기,대학,철학과,PHIQ981,01,철학교과논리및논술,조회,3.0,"화,목 15:00~16:15 [J110]",3.0,김민정,3,O,,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,"HISQ982, RELQ982과 합반"
2023 학년도,1학기,대학,철학과,PHIQ982,01,철학교과교육론,조회,3.0,"화,목 12:00~13:15 [J112]",3.0,이소은,1,,,,,,,,,,전학년,3-4학년,,교직이수자만 전공학점으로 인정,"HISQ981, RELQ981과 합반"
2023 학년도,1학기,대학,물리학과,PHY1001,01,일반물리I,조회,3.0,"월,수 10:30~11:45 [K201]",3.0,조규만,84,,,,,,,,,,전학년,1학년,물리학과(1전공 불가능),,물리1전공 수강불가
2023 학년도,1학기,대학,물리학과,PHY1001,02,일반물리I,조회,3.0,"월,수 10:30~11:45 [AS414]",3.0,박영재,92,,,,,,,,,,전학년,1학년,물리학과(1전공 불가능),,물리1전공 수강불가
2023 학년도,1학기,대학,물리학과,PHY1001,03,일반물리I,조회,3.0,"월,수 16:30~17:45 [RA204]",3.0,양상모,84,,,,,,,,,,전학년,1학년,물리학과(1전공 불가능),,물리1전공 수강불가
2023 학년도,1학기,대학,물리학과,PHY1001,04,일반물리I,조회,3.0,"화,목 09:00~10:15 [K202]",3.0,이기진,67,,,,,,,,,,전학년,1학년,물리학과(1전공 불가능),,물리1전공 수강불가
2023 학년도,1학기,대학,물리학과,PHY1001,05,일반물리I,조회,3.0,"화,목 10:30~11:45 [R404]",3.0,김도석,61,,,,,,,,,,전학년,1학년,물리학과(1전공 가능),,물리1전공 전용반
2023 학년도,1학기,대학,물리학과,PHY1001,06,일반물리I,조회,3.0,"화,목 12:00~13:15 [K403]",3.0,엄화진,89,,,,,,,,,,전학년,1학년,물리학과(1전공 불가능),,물리1전공 수강불가
2023 학년도,1학기,대학,물리학과,PHY1001,07,일반물리I,조회,3.0,"화,목 13:30~14:45 [R404]",3.0,이상헌,78,,,,,,,,,,전학년,1학년,물리학과(1전공 불가능),,물리1전공 수강불가
2023 학년도,1학기,대학,물리학과,PHY1001,08,일반물리I,조회,3.0,"화,목 15:00~16:15 [K203]",3.0,정명화,81,,,,,,,,,,전학년,1학년,물리학과(1전공 불가능),,물리1전공 수강불가
2023 학년도,1학기,대학,물리학과,PHY1001,09,일반물리I,조회,3.0,"수,금 09:00~10:15 [RA204]",3.0,유효빈,56,,,,,,,,,,전학년,1학년,물리학과(1전공 불가능),,물리1전공 수강불가
2023 학년도,1학기,대학,물리학과,PHY1001,10,일반물리I,조회,3.0,"수,금 13:30~14:45 [K203]",3.0,백현준,85,,,,,,,,,,전학년,1학년,물리학과(1전공 불가능),,물리1전공 수강불가
2023 학년도,1학기,대학,물리학과,PHY1101,01,일반물리실험I,조회,1.0,월 13:30~15:20 [R103],2.0,김원태,23,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,02,일반물리실험I,조회,1.0,월 13:30~15:20 [R107],2.0,양상모,23,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,03,일반물리실험I,조회,1.0,월 15:30~17:20 [R103],2.0,이기진,21,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,04,일반물리실험I,조회,1.0,월 15:30~17:20 [R107],2.0,이현철,21,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,05,일반물리실험I,조회,1.0,월 17:30~19:20 [R103],2.0,이기진,22,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,06,일반물리실험I,조회,1.0,월 17:30~19:20 [R107],2.0,이현철,21,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,07,일반물리실험I,조회,1.0,화 13:30~15:20 [R103],2.0,김도석,15,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,08,일반물리실험I,조회,1.0,화 13:30~15:20 [R107],2.0,이현철,21,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,09,일반물리실험I,조회,1.0,화 15:30~17:20 [R103],2.0,김원태,20,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,10,일반물리실험I,조회,1.0,화 15:30~17:20 [R107],2.0,양상모,19,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,11,일반물리실험I,조회,1.0,화 17:30~19:20 [R103],2.0,정명화,20,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,12,일반물리실험I,조회,1.0,화 17:30~19:20 [R107],2.0,양상모,20,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,13,일반물리실험I,조회,1.0,수 13:30~15:20 [R103],2.0,정현식,24,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,14,일반물리실험I,조회,1.0,수 13:30~15:20 [R107],2.0,이현철,24,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,15,일반물리실험I,조회,1.0,수 15:30~17:20 [R103],2.0,박정혁,22,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,16,일반물리실험I,조회,1.0,수 15:30~17:20 [R107],2.0,정현식,22,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,17,일반물리실험I,조회,1.0,수 17:30~19:20 [R103],2.0,박정혁,18,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,18,일반물리실험I,조회,1.0,수 17:30~19:20 [R107],2.0,정현식,15,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,19,일반물리실험I,조회,1.0,목 13:30~15:20 [R103],2.0,박정혁,19,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,20,일반물리실험I,조회,1.0,목 13:30~15:20 [R107],2.0,유효빈,13,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,21,일반물리실험I,조회,1.0,목 15:30~17:20 [R103],2.0,박정혁,17,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,22,일반물리실험I,조회,1.0,목 15:30~17:20 [R107],2.0,양상모,19,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,23,일반물리실험I,조회,1.0,목 17:30~19:20 [R103],2.0,정명화,19,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,24,일반물리실험I,조회,1.0,목 17:30~19:20 [R107],2.0,양상모,20,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,25,일반물리실험I,조회,1.0,금 13:30~15:20 [R103],2.0,이기진,21,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,26,일반물리실험I,조회,1.0,금 13:30~15:20 [R107],2.0,이현철,22,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,27,일반물리실험I,조회,1.0,금 15:30~17:20 [R103],2.0,김원태,21,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,28,일반물리실험I,조회,1.0,금 15:30~17:20 [R107],2.0,이기진,21,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,29,일반물리실험I,조회,1.0,금 17:30~19:20 [R103],2.0,김원태,20,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY1101,30,일반물리실험I,조회,1.0,금 17:30~19:20 [R107],2.0,박정혁,21,,,,,,,,,,전학년,1학년,,,
2023 학년도,1학기,대학,물리학과,PHY2001,01,역학I,조회,3.0,"월,수 12:00~13:15 [RA408]",3.0,양상모,44,O,,,,,,,,,전학년,2학년,,,
2023 학년도,1학기,대학,물리학과,PHY2003,01,전자기학I,조회,3.0,"화,목 12:00~13:15 [K212]",3.0,이현철,39,O,,,,,,,,,전학년,2학년,,"(=전자공학과 전자장론I, 둘 중 한과목만 학점인정)",
2023 학년도,1학기,대학,물리학과,PHY2004,01,전자기학II,조회,3.0,"화,목 10:30~11:45 [K208]",3.0,이현철,9,O,,,,,,,,,전학년,2학년,,,
2023 학년도,1학기,대학,물리학과,PHY2005,01,수리물리학I,조회,3.0,"화,목 13:30~14:45 [RA408]",3.0,김원태,53,O,,,,,,,,,전학년,2학년,,,
2023 학년도,1학기,대학,물리학과,PHY2009,01,현대물리학,조회,3.0,"수,금 09:00~10:15 [AS305]",3.0,정현식,31,,,,,,,,,,전학년,2학년,,,
2023 학년도,1학기,대학,물리학과,PHY2101,01,실험물리학I,조회,2.0,월 15:00~18:50 [R110],4.0,유효빈,17,,,,,,,,,,전학년,2학년,,,
2023 학년도,1학기,대학,물리학과,PHY2101,02,실험물리학I,조회,2.0,수 15:00~18:50 [R110],4.0,유효빈,14,,,,,,,,,,전학년,2학년,,,
2023 학년도,1학기,대학,물리학과,PHY2101,04,실험물리학I,조회,2.0,금 15:00~18:50 [R110],4.0,백현준,13,,,,,,,,,,전학년,2학년,,,
2023 학년도,1학기,대학,물리학과,PHY3001,01,양자물리학I,조회,3.0,"월,수 12:00~13:15 [RA204]",3.0,박정혁,76,,,,,,,,,,전학년,3학년,,,
2023 학년도,1학기,대학,물리학과,PHY3003,01,열역학,조회,3.0,"화,목 09:00~10:15 [RA406B]",3.0,김도석,49,,,,,,,,,,전학년,3학년,,,
