학년도,학기,소속,학과,과목번호,분반,과목명,강의계획서,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2025 학년도,1학기,대학,전인교육원,HSS3016,01,진로탐색입문,조회,1.0,목 15:00~16:15 [K202],1.5,김경아,154,,,,,,,,,04.24(목)15:00~16:15[K202],"1,2,3학년",1-3학년,,S/U평가  /구 진로탐색/현대사회와자기계발(SHU4030)의 대체과목,"1,2,3학년 학년제한 유지(S/U 과목)"
2025 학년도,1학기,대학,전인교육원,HSS3016,02,진로탐색입문,조회,1.0,목 16:30~17:45 [K202],1.5,김경아,177,,,,,,,,,04.24(목)16:30~17:45[K202],"1,2,3학년",1-3학년,,S/U평가  /구 진로탐색/현대사회와자기계발(SHU4030)의 대체과목,"1,2,3학년 학년제한 유지(S/U 과목)"
2025 학년도,1학기,대학,전인교육원,HSS3016,03,진로탐색입문,조회,1.0,수 15:00~16:15 [K202],1.5,이예경,181,,,,,,,,,04.23(수)15:00~16:15[K202],"1,2,3학년",1-3학년,,S/U평가  /구 진로탐색/현대사회와자기계발(SHU4030)의 대체과목,"1,2,3학년 학년제한 유지(S/U 과목)"
2025 학년도,1학기,대학,전인교육원,HSS3017,01,학습매니지먼트,조회,1.0,월 10:00~11:50 [K305],2.0,정향윤,11,,,,,,,,,04.28(월)10:00~11:15[K305],"1,2학년",1-2학년,,"1~2학년 대상, S/U과목","1~2학년 30명 인원제한(3, 4학년 제외), 1,2학기 모두 개설, S/U과목"
2025 학년도,1학기,대학,전인교육원,HSS3019,01,세계를간다,조회,2.0,토 09:00~10:15,1.5,박혜윤,7,,,O,,,,,,04.26(토)09:00~10:15[],,1-4학년,,"수강승인과목(문의:이냐시오:705-8944), S/U평가 과목",수강승인대상과목
2025 학년도,1학기,대학,전인교육원,HSS3022,01,인간과영성,조회,2.0,월 13:30~15:20 [J302],2.0,"박병관, 임유진",35,,,,,,,,,04.28(월)13:30~14:45[J302],전학년,1-4학년,,성적평가:S/U,
2025 학년도,1학기,대학,전인교육원,HSS3025,01,진로탐색심화,조회,1.0,목 13:30~14:45 [K405],1.5,김경아,37,,,,,,,,,04.24(목)13:30~14:45[K405],"2,3학년",2-3학년,,구 LED3008 진로개발세미나,"""2,3학년 학년제한 유지(S/U 과목),
이동식 좌석 강의실"""
2025 학년도,1학기,대학,전인교육원,HSS3031,01,도시혁신프로젝트(종합설계),조회,3.0,금 13:30~16:15 [GA305],3.0,"최윤희, 박병훈",25,,,O,,,,,,04.25(금)13:30~14:45[GA305],"2,3,4학년",2-4학년,,,"""""""성찰과성장 이수자
[사전선발], 대학연합
2박3일 현장활동(PBL)"""""""
2025 학년도,1학기,대학,전인교육원,HSS3032,01,인문학의 세계,조회,3.0,"화,목 10:30~11:45 [K202]",3.0,"허지은, 심진경",67,,,,,,,,,04.24(목)10:30~11:45[K202],1학년,1학년,,,인문학기반 자유전공학부 필수선택
2025 학년도,1학기,대학,전인교육원,HSS4001,01,음악쓰기: 이론에서 창작까지(탐구공동체),조회,1.5,금 10:30~13:15 [J319],3.0,신혜승,15,,,,,,,,,,전학년,1-4학년,,,
2025 학년도,1학기,대학,전인교육원,HSS4002,01,‘주(週)’의 인문학(탐구공동체),조회,1.5,"수,금 13:30~14:45 [J315]",3.0,김형민,6,,,,,,,,,04.25(금)13:30~14:45[J315],전학년,1-4학년,,,
2025 학년도,1학기,대학,전인교육원,HSS4003,01,재즈와 현대 사회(탐구공동체),조회,1.5,"화,목 13:30~14:45 [K406]",3.0,김효경,18,,,,,,,,,04.24(목)13:30~14:45[K406],전학년,1-4학년,,,
2025 학년도,1학기,대학,전인교육원,HSS4006,01,3D디자인을 통한 사고와표현(탐구공동체),조회,1.5,금 10:30~13:15 [J317],3.0,홍원석,18,,,,,,,,,,전학년,1-4학년,,,
2025 학년도,1학기,대학,신문방송학과,JAS3001,01,저널리즘개론,조회,3.0,"화,목 12:00~13:15 [GA403]",3.0,서수민,72,,,,,,,,,04.22(화)12:00~13:15[GA403],전학년,2학년,,구) COM3101 저널리즘개론,스포츠 미디어 연계전공 가능
2025 학년도,1학기,대학,신문방송학과,JAS3004,01,영상문화와사회,조회,3.0,"월,수 13:30~14:45 [GA401]",3.0,김지연,32,,,,,,,,,,"2,3,4학년",3학년,,구) COM3121 영상문화와사회/영상문화의이해(COM3309)의 대체과목,
2025 학년도,1학기,대학,신문방송학과,JAS3005,01,대중문화론,조회,3.0,"월,수 12:00~13:15 [GA403]",3.0,홍성일,47,,,,,,,,,04.23(수)12:00~13:15[GA403],전학년,3-4학년,,구) COM3111 대중문화론/문화간커뮤니케이션(COM3114)의 대체과목,스포츠 미디어 연계전공 가능
2025 학년도,1학기,대학,신문방송학과,JAS3007,01,광고4.0,조회,3.0,"화,목 09:00~10:15 [GA305]",3.0,유현재,30,,,,,,,,,04.22(화)09:00~10:15[GA305],전학년,1-4학년,,구) COM3201 광고커뮤니케이션/광고매체기획론(COM3211)의 대체과목,스포츠 미디어 연계전공 가능
2025 학년도,1학기,대학,신문방송학과,JAS3013,01,PR이론과실제,조회,3.0,"월,수 10:30~11:45 [GA305]",3.0,김수연,24,O,,,,,,,,04.28(월)10:30~11:45[GA305],"2,3,4학년",2학년,,,
2025 학년도,1학기,대학,신문방송학과,JAS3019,01,게임과 문화,조회,3.0,"화,목 10:30~11:45 [D502]",3.0,이윤송,25,,,,,,,,,04.24(목)10:30~11:45[D502],전학년,1-4학년,,,
2025 학년도,1학기,대학,신문방송학과,JAS3020,01,크리에이티비티와 미디어컨텐츠,조회,3.0,"화,목 10:30~11:45 [GA305]",3.0,유현재,26,,,,,,,,,04.24(목)10:30~11:45[GA305],전학년,1-4학년,,,
2025 학년도,1학기,대학,신문방송학과,JAS4004,01,커뮤니케이션테크놀로지와비판이론,조회,3.0,"화,목 13:30~14:45 [MA402]",3.0,최서영,27,O,,,,,,,,04.24(목)13:30~14:45[MA402],전학년,2-4학년,,,
2025 학년도,1학기,대학,신문방송학과,JAS4011,01,마케팅커뮤니케이션과시장읽기,조회,3.0,월 13:30~16:15 [GA505],3.0,이재진,27,O,,,,,,,,04.28(월)13:30~14:45[GA403],"2,3,4학년",3-4학년,,,스포츠 미디어 연계전공 가능
2025 학년도,1학기,대학,신문방송학과,JAS4016,01,IMC캠페인실습,조회,3.0,금 10:30~13:15 [GA404],3.0,신병재,14,,,,,,,,,04.25(금)10:30~11:45[GA404],전학년,3-4학년,,구) COM3212/광고홍보 현장실습(COM3290)의 대체과목/광고PR현장실습(COM3219)의 대체과목,스포츠 미디어 연계전공 가능
2025 학년도,1학기,대학,신문방송학과,JAS4019,01,한국언론사,조회,3.0,"월,수 10:30~11:45 [MA308]",3.0,김종철,53,,,,,,,,,04.28(월)10:30~11:45[MA308],전학년,2학년,,,한국사회문화 연계전공 가능
2025 학년도,1학기,대학,신문방송학과,JAS4021,01,정치커뮤니케이션,조회,3.0,"화,목 10:30~11:45 [GA303B]",3.0,임종섭,33,,,,,,,,,04.22(화)10:30~11:45[GA305],전학년,2-4학년,,"구)COM3107,구 대중매체와민주주의",
2025 학년도,1학기,대학,신문방송학과,JAS4030,01,마케팅PR,조회,3.0,금 10:30~13:15 [GA506],3.0,강귀영,16,,,,,,,,,,"2,3,4학년",2-4학년,,구)COM3207,
2025 학년도,1학기,대학,신문방송학과,JAS4034,01,방송 저널리즘,조회,3.0,"화,목 15:00~16:15 [GA305]",3.0,김현경,49,,,,,,,,,"04.22(화)15:00~16:15[GA303B,GA305]",전학년,2-4학년,,구)영상저널리즘,
2025 학년도,1학기,대학,신문방송학과,JASG203,01,미디어와 데이터 사이언스,조회,3.0,화 14:00~16:45 [GA402],3.0,임종섭,2,,,,,,,,,04.22(화)14:00~15:15[GA402],전학년,3-4학년,,,학석연계수업
2025 학년도,1학기,대학,일본문화전공,JPN2002,01,중급일본어II,조회,3.0,"화,목 12:00~13:15 [D303B]",3.0,정수진,18,,,,,,,,,04.22(화)12:00~13:15[D303B],전학년,1-4학년,,,
2025 학년도,1학기,대학,일본문화전공,JPN2005,01,일본어작문,조회,3.0,"수,금 13:30~14:45 [D401A]",3.0,정하민,17,,,,,,,,,04.25(금)13:30~14:45[D401A],전학년,1-4학년,,,
2025 학년도,1학기,대학,일본문화전공,JPN2007,01,시사일본어,조회,3.0,"월,수 10:30~11:45 [J317]",3.0,KANEKO RURIKO,12,,,,,,,,,04.28(월)10:30~11:45[J317],전학년,1-4학년,,,
2025 학년도,1학기,대학,일본문화전공,JPN2008,01,일본문학의이해,조회,3.0,"화,목 10:30~11:45 [D412]",3.0,강소영,18,,,,,,,,,04.24(목)10:30~11:45[D412],전학년,1-4학년,,,
2025 학년도,1학기,대학,일본문화전공,JPN2010,01,일본학개론,조회,3.0,"화,목 16:30~17:45 [D303B]",3.0,윤병남,21,,,,,,,,,04.24(목)16:30~17:45[D303B],전학년,1-4학년,,,
2025 학년도,1학기,대학,일본문화전공,JPN2013,01,일본문화특강I,조회,3.0,"월,수 12:00~13:15 [K212]",3.0,정녕,32,,,,,,,,,04.23(수)12:00~13:15[K212],전학년,1-4학년,,,
2025 학년도,1학기,대학,전인교육원,KLC1016,01,한국어 독서와 토론,조회,3.0,"월,수 16:30~17:45 [K306]",3.0,Zhao Xin,23,,,,,,O,,,04.28(월)16:30~17:45[K306],전학년,1-4학년,,구) KSC4006,KSC4006 한국정치의이해 대체
2025 학년도,1학기,대학,전인교육원,KLC1017,01,한국어 발음 특강,조회,3.0,"화,목 09:00~10:15 [K406]",3.0,오문경,31,,,,,,O,,,04.22(화)09:00~10:15[K406],1학년,1-4학년,,구) KSC2004,초급
2025 학년도,1학기,대학,전인교육원,KLC1017,02,한국어 발음 특강,조회,3.0,"화,목 10:30~11:45 [K309]",3.0,유민애,26,,,,,,O,,,04.24(목)10:30~11:45[K309],1학년,1-4학년,,구) KSC2004,중급
2025 학년도,1학기,대학,전인교육원,KLC1021,01,학문 목적 한국어 말하기 I,조회,3.0,"화,목 10:30~11:45 [K306]",3.0,오문경,29,,,O,,,O,,,04.24(목)10:30~11:45[K306],1학년,1-4학년,,구)한국사회와 한국어,한국사회와한국어 대체
2025 학년도,1학기,대학,전인교육원,KLC1021,02,학문 목적 한국어 말하기 I,조회,3.0,"화,목 10:30~11:45 [X229]",3.0,한새해,24,,,O,,,O,,,04.24(목)10:30~11:45[X229],1학년,1-4학년,,구)한국사회와 한국어,한국사회와한국어 대체
2025 학년도,1학기,대학,전인교육원,KLC1021,03,학문 목적 한국어 말하기 I,조회,3.0,"화,목 12:00~13:15 [K406]",3.0,박진혁,23,,,O,,,O,,,,1학년,1-4학년,,구)한국사회와 한국어,한국사회와한국어 대체
2025 학년도,1학기,대학,전인교육원,KLC1022,01,학문 목적 한국어 말하기 I(고급),조회,3.0,"화,목 10:30~11:45 [J313]",3.0,오경숙,16,,,O,,,O,,,,전학년,1-4학년,,구)한국사회와 한국어,한국사회와한국어 대체
2025 학년도,1학기,대학,전인교육원,KLC1022,02,학문 목적 한국어 말하기 I(고급),조회,3.0,"화,목 12:00~13:15 [J313]",3.0,오경숙,18,,,O,,,O,,,,전학년,1-4학년,,구)한국사회와 한국어,한국사회와한국어 대체
2025 학년도,1학기,대학,전인교육원,KLC1025,01,학문 목적 한국어 글쓰기 I,조회,3.0,"월,수 10:30~11:45 [X426]",3.0,한새해,24,,,O,,,O,,,04.28(월)10:30~11:45[X426],전학년,1-4학년,,구)한국어의사소통Ⅰ,"한국어의사소통 I, 한국어글쓰기 대체"
2025 학년도,1학기,대학,전인교육원,KLC1025,02,학문 목적 한국어 글쓰기 I,조회,3.0,"월,수 10:30~11:45 [J313]",3.0,오경숙,20,,,O,,,O,,,,전학년,1-4학년,,구)한국어의사소통Ⅰ,"한국어의사소통 I, 한국어글쓰기 대체"
2025 학년도,1학기,대학,전인교육원,KLC1025,03,학문 목적 한국어 글쓰기 I,조회,3.0,"월,수 12:00~13:15 [K502]",3.0,오경숙,22,,,O,,,O,,,,전학년,1-4학년,,구)한국어의사소통Ⅰ,"한국어의사소통 I, 한국어글쓰기 대체"
2025 학년도,1학기,대학,전인교육원,KLC1026,01,학문 목적 한국어 글쓰기 I(고급),조회,3.0,"월,수 10:30~11:45 [K406]",3.0,박진혁,17,,,O,,,O,,,,전학년,1-4학년,,구)한국어의사소통Ⅰ,"한국어의사소통 I, 한국어글쓰기 대체"
2025 학년도,1학기,대학,전인교육원,KLC1026,02,학문 목적 한국어 글쓰기 I(고급),조회,3.0,"월,수 12:00~13:15 [K406]",3.0,박진혁,18,,,O,,,O,,,,전학년,1-4학년,,구)한국어의사소통Ⅰ,"한국어의사소통 I, 한국어글쓰기 대체"
2025 학년도,1학기,대학,전인교육원,KLC1027,01,학문 목적 한국어 글쓰기 II,조회,3.0,"월,수 10:30~11:45 [K309]",3.0,Zhao Xin,18,,,O,,,O,,,04.28(월)10:30~11:45[K309],전학년,1-4학년,,구)대학생활과 한국어,"대학생활과 학문의 탐색, 대학생활과 한국어 대체"
2025 학년도,1학기,대학,전인교육원,KLC1027,02,학문 목적 한국어 글쓰기 II,조회,3.0,"화,목 10:30~11:45 [K208]",3.0,정하라,19,,,O,,,O,,,04.24(목)10:30~11:45[K208],전학년,1-4학년,,구)대학생활과 한국어,"대학생활과 학문의 탐색, 대학생활과 한국어 대체"
2025 학년도,1학기,대학,전인교육원,KLC1027,03,학문 목적 한국어 글쓰기 II,조회,3.0,"화,목 12:00~13:15 [K306]",3.0,유민애,20,,,O,,,O,,,04.22(화)12:00~13:15[K306],전학년,1-4학년,,구)대학생활과 한국어,"대학생활과 학문의 탐색, 대학생활과 한국어 대체"
2025 학년도,1학기,대학,국어국문학과,KOR2001,01,국어학입문,조회,3.0,"화,목 12:00~13:15 [J307]",3.0,이정훈,62,,,,,,,,,04.22(화)12:00~13:15[J307],전학년,1-2학년,,,
2025 학년도,1학기,대학,국어국문학과,KOR2200,01,국문학개설,조회,3.0,"월,수 10:30~11:45 [J309]",3.0,백진우,52,,,,,,,,,04.28(월)10:30~11:45[J309],전학년,1-2학년,,,
2025 학년도,1학기,대학,국어국문학과,KOR2201,01,문학이란무엇인가,조회,3.0,"화,목 13:30~14:45 [J107]",3.0,김경수,44,,,,,,,,,04.24(목)13:30~14:45[J107],전학년,1-2학년,,,
2025 학년도,1학기,대학,국어국문학과,KOR3002,01,국어음운론,조회,3.0,"월,수 10:30~11:45 [J209]",3.0,김한별,38,,,,,,,,,04.28(월)10:30~11:45[J102],"2,3,4학년",2-4학년,,구)국어의음운체계,구) 국어의 음운체계
2025 학년도,1학기,대학,국어국문학과,KOR3005,01,국어의미론,조회,3.0,"화,목 16:30~17:45 [K502]",3.0,명정희,52,,,,,,,,,04.24(목)16:30~17:45[K502],"2,3,4학년",2-4학년,,,
2025 학년도,1학기,대학,국어국문학과,KOR3010,01,중세국어강독,조회,3.0,"화,목 10:30~11:45 [J311]",3.0,이지영,44,,,,,,,,,04.24(목)10:30~11:45[J311],"2,3,4학년",2-4학년,,,
2025 학년도,1학기,대학,국어국문학과,KOR3208,01,문학과문화,조회,3.0,"수,금 13:30~14:45 [J207]",3.0,김예람,31,,,,,,,,,04.25(금)13:30~14:45[J207],전학년,2-4학년,,,
2025 학년도,1학기,대학,국어국문학과,KOR3213,01,문학과 융합적 상상력,조회,3.0,"화,목 15:00~16:15 [J202]",3.0,이정원,30,,,,,,,,,04.22(화)15:00~16:15[J202],전학년,2-4학년,,(구)기호학,구) 기호학
2025 학년도,1학기,대학,국어국문학과,KOR3300,01,고전문학사,조회,3.0,"수,금 15:00~16:15 [J219]",3.0,최지혜,45,,,,,,,,,04.23(수)15:00~16:15[J219],전학년,2-4학년,,,
2025 학년도,1학기,대학,국어국문학과,KOR3301,01,고전시텍스트읽기,조회,3.0,"수,금 13:30~14:45 [J209]",3.0,최지혜,39,,,,,,,,,04.25(금)13:30~14:45[J209],전학년,2-4학년,,,
2025 학년도,1학기,대학,국어국문학과,KOR3307,01,고전소설론,조회,3.0,"화,목 10:30~11:45 [J202]",3.0,이정원,28,,,,,,,,,04.24(목)10:30~11:45[J202],전학년,2-4학년,,,
2025 학년도,1학기,대학,국어국문학과,KOR3315,01,설화 문학의 이해,조회,3.0,"월,수 12:00~13:15 [J215]",3.0,황윤정,38,,,,,,,,,04.23(수)12:00~13:15[J215],"2,3,4학년",2-4학년,,"구)신화론, 설화텍스트읽기",<설화문학의이해>로 과목명 변경
2025 학년도,1학기,대학,국어국문학과,KOR4400,01,현대문학연습,조회,3.0,"화,목 12:00~13:15 [J317]",3.0,박슬기,23,,,,,,,O,,,"3,4학년",3-4학년,,,
2025 학년도,1학기,대학,국어국문학과,KOR4503,01,디지털인문학강독,조회,3.0,"화,목 15:00~16:15 [J315]",3.0,이정훈,20,,,,,,,,,,"2,3,4학년",3-4학년,,(구)독서와논술,
2025 학년도,1학기,대학,국어국문학과,KOR4504,01,문학과문화콘텐츠,조회,3.0,금 10:30~13:15 [J217],3.0,김예람,30,,,,,,,,,04.25(금)10:30~11:45[J217],전학년,3-4학년,,,
2025 학년도,1학기,대학,국어국문학과,KORQ981,01,국어교과교육론,조회,3.0,"수,금 15:00~16:15 [J317]",3.0,주세형,5,,,,,,,,,,"2,3,4학년",3-4학년,,교직이수자만 전공학점으로 인정,
2025 학년도,1학기,대학,전인교육원,LAU4004,01,한문의이해,조회,3.0,"월,수 16:30~17:45 [J108]",3.0,이해진,16,,,,,,,,,04.28(월)16:30~17:45[J108],전학년,1-4학년,,생활한문과시사한자(LCU4056)의 대체과목,
2025 학년도,1학기,대학,전인교육원,LAU4014,01,한국미술의역사와감상,조회,3.0,"월,수 12:00~13:15 [D302]",3.0,강희정,60,,,,,,,,,04.23(수)12:00~13:15[D302],전학년,1-4학년,,,
2025 학년도,1학기,대학,전인교육원,LAU4015,01,서양미술의역사와감상,조회,3.0,월 10:00~12:50,3.0,김숙영,27,,,,O,,,,,04.28(월)10:00~11:15[],,1-4학년,,,"한국가톨릭교양공유대학(CU12), 절대평가, 2-4학년 대상"
2025 학년도,1학기,대학,전인교육원,LAU4021,01,서양음악의역사와감상,조회,3.0,월 12:00~12:50 / 수 12:00~13:50,3.0,신혜승,27,,,,O,,,,,,,1-4학년,,,"한국가톨릭교양공유대학(CU12), 절대평가, 2-4학년 대상"
2025 학년도,1학기,대학,전인교육원,LAU4023,01,문학예술의심리학,조회,3.0,금 10:30~13:15 [K305],3.0,김혜미,38,,,,,,,,,04.25(금)10:30~11:45[K305],전학년,1-4학년,,(구)예술과자아성장,
2025 학년도,1학기,대학,전인교육원,LAU4029,01,세계음악과문화의이해,조회,3.0,월 13:30~16:15 [K405],3.0,양인정,45,,,,,,,,,04.28(월)13:30~14:45[K405],전학년,1-4학년,,,
2025 학년도,1학기,대학,전인교육원,LAU4032,01,뮤지컬의이해,조회,3.0,월 15:00~17:50,3.0,김효경,139,,,,O,,,,,04.28(월)15:00~16:15[],,1-4학년,,,"한국가톨릭교양공유대학(CU12), 절대평가, 2-4학년 대상"
2025 학년도,1학기,대학,전인교육원,LAU4056,02,"K-Art,from Tradition to Contemporary Art",조회,3.0,금 10:30~13:15 [K201],3.0,장수민,37,O,,,,,,,,04.25(금)10:30~11:45[K201],전학년,1-4학년,,,
2025 학년도,1학기,대학,전인교육원,LCS2001,01,독일언어와문화I,조회,3.0,"월,수 12:00~13:15 [J602]",3.0,이민수,38,,,,,,,,,04.23(수)12:00~13:15[J602],전학년,1학년,,,
2025 학년도,1학기,대학,전인교육원,LCS2001,02,독일언어와문화I,조회,3.0,"화,목 15:00~16:15 [J602]",3.0,조한렬,47,,,,,,,,,04.22(화)15:00~16:15[J602],전학년,1학년,,,
2025 학년도,1학기,대학,전인교육원,LCS2001,03,독일언어와문화I,조회,3.0,"화,목 13:30~14:45 [K307]",3.0,허정화,42,,,,,,,,,04.24(목)13:30~14:45[K307],전학년,1학년,,,
2025 학년도,1학기,대학,전인교육원,LCS2001,04,독일언어와문화I,조회,3.0,"화,목 16:30~17:45 [K307]",3.0,허정화,39,,,,,,,,,04.24(목)16:30~17:45[K307],전학년,1학년,,,
2025 학년도,1학기,대학,전인교육원,LCS2001,05,독일언어와문화I,조회,3.0,"수,금 15:00~16:15 [J311]",3.0,전상집,46,,,,,,,,,04.23(수)15:00~16:15[J311],전학년,1학년,,,
2025 학년도,1학기,대학,전인교육원,LCS2002,01,독일언어와문화II,조회,3.0,"화,목 12:00~13:15 [J321]",3.0,조한렬,21,,,,,,,,,04.22(화)12:00~13:15[J321],전학년,1-2학년,,독일문화기행(LCU4057)의 대체과목으로 독문전공과목은 아님.,
2025 학년도,1학기,대학,전인교육원,LCS2003,01,프랑스언어와문화I,조회,3.0,"월,수 10:30~11:45 [J602]",3.0,전재연,29,,,,,,,,,04.28(월)10:30~11:45[J602],전학년,1학년,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)","전분반초급자전용,수강시불이익부과"
2025 학년도,1학기,대학,전인교육원,LCS2003,02,프랑스언어와문화I,조회,3.0,"화,목 10:30~11:45 [J602]",3.0,임애리,28,,,,,,,,,04.24(목)10:30~11:45[J602],전학년,1학년,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)","전분반초급자전용,수강시불이익부과"
2025 학년도,1학기,대학,전인교육원,LCS2003,03,프랑스언어와문화I,조회,3.0,"화,목 12:00~13:15 [J204]",3.0,임애리,27,,,,,,,,,04.22(화)12:00~13:15[J204],전학년,1학년,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)","전분반초급자전용,수강시불이익부과"
2025 학년도,1학기,대학,전인교육원,LCS2003,04,프랑스언어와문화I,조회,3.0,"월,수 12:00~13:15 [J204]",3.0,김이정,27,,,,,,,,,04.23(수)12:00~13:15[J204],전학년,1학년,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)","전분반초급자전용,수강시불이익부과"
2025 학년도,1학기,대학,전인교육원,LCS2003,05,프랑스언어와문화I,조회,3.0,월 13:30~16:15 [J202],3.0,김이정,30,,,,,,,,,04.28(월)13:30~14:45[J202],전학년,1학년,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)","전분반초급자전용,수강시불이익부과"
2025 학년도,1학기,대학,전인교육원,LCS2003,06,프랑스언어와문화I,조회,3.0,"수,금 13:30~14:45 [J602]",3.0,유가연,29,,,,,,,,,04.25(금)13:30~14:45[J602],전학년,1학년,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)","전분반초급자전용,수강시불이익부과"
2025 학년도,1학기,대학,전인교육원,LCS2004,01,프랑스언어와문화II,조회,3.0,"월,수 12:00~13:15 [J202]",3.0,전재연,26,,,,,,,,,04.23(수)12:00~13:15[J202],"1,2,3학년",1학년,,전분반초급자전용/프랑스문화기행(LCU4048)의 대체과목,"전분반초급자전용,수강시불이익부과"
2025 학년도,1학기,대학,전인교육원,LCS2005,01,중국언어와문화I,조회,3.0,"화,목 09:00~10:15 [J602]",3.0,이경하,27,,,,,,,,,04.22(화)19:00~20:15[J107],전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민, 특기자 수강불가(수강시 불이익부과)"
2025 학년도,1학기,대학,전인교육원,LCS2005,02,중국언어와문화I,조회,3.0,"화,목 12:00~13:15 [J207]",3.0,이경하,30,,,,,,,,,04.22(화)19:00~20:15[J107],전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민, 특기자 수강불가(수강시 불이익부과)"
2025 학년도,1학기,대학,전인교육원,LCS2005,03,중국언어와문화I,조회,3.0,"화,목 13:30~14:45 [J204]",3.0,문영희,29,,,,,,,,,04.24(목)13:30~14:45[J204],전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민, 특기자 수강불가(수강시 불이익부과)"
2025 학년도,1학기,대학,전인교육원,LCS2005,04,중국언어와문화I,조회,3.0,"수,금 15:00~16:15 [J207]",3.0,이슬기,22,,,,,,,,,04.25(금)15:00~16:15[J207],전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민, 특기자 수강불가(수강시 불이익부과)"
2025 학년도,1학기,대학,전인교육원,LCS2006,01,중국언어와문화II,조회,3.0,"화,목 16:30~17:45 [K303]",3.0,YANG LIU,25,,,,,,,,,04.24(목)16:30~17:45[K303],전학년,1학년,,"원어민,특기자 수강불가/중국고대문학산책(LCU4051)의 대체과목/오늘의중국(LCU4049)의 대체과목","원어민, 특기자 수강불가(수강시 불이익부과)"
2025 학년도,1학기,대학,전인교육원,LCS2007,01,일본언어와문화I,조회,3.0,"화,목 15:00~16:15 [K208]",3.0,최은희,30,,,,,,,,,04.22(화)15:00~16:15[K208],전학년,1-4학년,,초급일본어I(LCU4053)의 대체과목,수강생 제한 30명 이하 준수
2025 학년도,1학기,대학,전인교육원,LCS2007,02,일본언어와문화I,조회,3.0,"수,금 09:00~10:15 [J327]",3.0,김수경,28,,,,,,,,,04.23(수)09:00~10:15[J327],전학년,1-4학년,,초급일본어I(LCU4053)의 대체과목,
2025 학년도,1학기,대학,전인교육원,LCS2007,03,일본언어와문화I,조회,3.0,"수,금 13:30~14:45 [J327]",3.0,김수경,29,,,,,,,,,04.23(수)13:30~14:45[J327],전학년,1-4학년,,초급일본어I(LCU4053)의 대체과목,
2025 학년도,1학기,대학,전인교육원,LCS2007,04,일본언어와문화I,조회,3.0,"화,목 12:00~13:15 [J602]",3.0,김선희,29,,,,,,,,,04.24(목)12:00~13:15[J602],전학년,1-4학년,,초급일본어I(LCU4053)의 대체과목,
2025 학년도,1학기,대학,전인교육원,LCS2007,05,일본언어와문화I,조회,3.0,"화,목 13:30~14:45 [J602]",3.0,김선희,32,,,,,,,,,04.24(목)13:30~14:45[J602],전학년,1-4학년,,초급일본어I(LCU4053)의 대체과목,
2025 학년도,1학기,대학,전인교육원,LCS2008,01,일본언어와문화II,조회,3.0,"화,목 16:30~17:45 [K208]",3.0,최은희,24,,,,,,,,,04.22(화)16:30~17:45[K208],전학년,1-4학년,,초급일본어II(LCU4054)의 대체과목,수강생 제한 30명 이하 준수
2025 학년도,1학기,대학,전인교육원,LCU4004,01,영어쓰기를통한비판적사고,조회,3.0,"화,목 16:30~17:45 [J219]",3.0,"Willers, Arthur Gregory",29,O,,,,,O,,,04.24(목)16:30~17:45[J219],"1,2,3학년",1-4학년,,"구)중급영어작문,모든 계열, 전학년 수강가능",영어트랙 국제학생 전용
2025 학년도,1학기,대학,전인교육원,LCU4004,02,영어쓰기를통한비판적사고,조회,3.0,"월,수 16:30~17:45 [J217]",3.0,이현숙,16,O,,,,,O,,,04.28(월)16:30~17:45[J217],"1,2,3학년",1-4학년,,"구)중급영어작문,모든 계열, 전학년 수강가능",영어트랙 국제학생 전용
2025 학년도,1학기,대학,전인교육원,LCU4004,03,영어쓰기를통한비판적사고,조회,3.0,"화,목 13:30~14:45 [K301]",3.0,"Barnard,Stephen John",25,O,,,,,,,,04.24(목)13:30~14:45[K301],전학년,1-4학년,,"구)중급영어작문,모든 계열, 전학년 수강가능","수강 대상 전학년, 권장 학년 2-4학년(로욜라국제대학은 1-4학년), 모든 계열 수강 가능"
2025 학년도,1학기,대학,전인교육원,LCU4005,01,정보매체를통한영어,조회,3.0,"월,수 10:30~11:45 [J217]",3.0,"Bailey, Andrew",28,O,,,,,,,,04.28(월)10:30~11:45[J217],"2,3,4학년",2-4학년,,"구)인터넷을통한영어연습,모든 계열, 전학년 수강가능","수강 대상 2,3,4학년, 권장 학년 2-4학년, 모든 계열 수강 가능"
