학년도,학기,소속,학과,과목번호,분반,과목명,강의계획서,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2024 학년도,2학기,대학,사학과,HIS2003,01,한국사개론Ⅰ,조회,3.0,금 10:30~13:15 [J217],3.0,허준,29,O,,,,,,,,,전학년,2-4학년,,"구 한국사개설I,II 통합과목",
2024 학년도,2학기,대학,사학과,HIS3008,01,중국근세사,조회,3.0,"수,금 13:30~14:45 [J217]",3.0,장수지,13,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,사학과,HIS3014,01,일본사개설,조회,3.0,"화,목 09:00~10:15 [J202]",3.0,허지은,21,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,사학과,HIS3015,01,요동사,조회,3.0,"화,목 12:00~13:15 [K304]",3.0,송인주,19,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,사학과,HIS3022,01,서양중세사,조회,3.0,"수,금 15:00~16:15 [J215]",3.0,박효근,14,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,사학과,HIS3026,01,민족주의와제국주의시대사,조회,3.0,"월,수 12:00~13:15 [J204]",3.0,이종훈,16,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,사학과,HIS3032,01,프랑스사개설,조회,3.0,"화,목 10:30~11:45 [J327]",3.0,박단,12,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,사학과,HIS3040,01,한국사개론Ⅱ,조회,3.0,"화,목 15:00~16:15 [J325]",3.0,정일영,20,,,,,,,,,,전학년,2-4학년,,(구)세계문명사Ⅰ,
2024 학년도,2학기,대학,사학과,HIS3043,01,한국사회경제사,조회,3.0,"화,목 10:30~11:45 [J219]",3.0,계승범,29,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,사학과,HIS3052,01,한국금석학,조회,3.0,"월,수 12:00~13:15 [J209]",3.0,임평섭,11,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,사학과,HIS3055,01,동아시아사개론II,조회,3.0,"월,수 10:30~11:45 [J219]",3.0,정면,21,,,,,,,,,,전학년,2-4학년,,(구)세계문명사II,
2024 학년도,2학기,대학,사학과,HIS3062,01,서양사개론Ⅱ,조회,3.0,"월,수 10:30~11:45 [J609]",3.0,강정석,19,,,,,,,,,,전학년,2-4학년,,(구)세계문명사Ⅲ,
2024 학년도,2학기,대학,사학과,HIS3072,01,문화유산현장실습3,조회,1.0,화 16:30~17:45 [J102],1.5,정일영,34,,,,,,,,,,전학년,1-4학년,,"구 고적답사3, 성적평가:S/U","현장실습, 문화유산현장실습4와 합반"
2024 학년도,2학기,대학,사학과,HIS3073,01,문화유산현장실습4,조회,1.0,화 16:30~17:45 [J102],1.5,정일영,28,,,,,,,,,,전학년,1-4학년,,,"현장실습, 문화유산현장실습3과 합반"
2024 학년도,2학기,대학,사학과,HIS3081,01,이슬람사,조회,3.0,"화,목 13:30~14:45 [J209]",3.0,박현도,20,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,사학과,HIS3084,01,지리정보시스템(GIS)과 역사지도,조회,3.0,금 10:30~13:15 [AS107],3.0,유슬기,4,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,사학과,HIS4004,01,한국사특강4,조회,3.0,"화,목 13:30~14:45 [J207]",3.0,주채영,18,,,,,,,,,,전학년,2-4학년,,,역사콘텐츠에 관심있는 모든 학생
2024 학년도,2학기,대학,사학과,HIS4017,01,서양사명저해제1,조회,3.0,월 13:30~16:15 [J204],3.0,양재혁,32,,,,,,,,,,전학년,3-4학년,,,
2024 학년도,2학기,대학,사학과,HIS4031,01,역사글쓰기,조회,3.0,"화,목 12:00~13:15 [J114]",3.0,계승범,4,,,,,,,,,,전학년,3-4학년,,구 역사학논문쓰기,
2024 학년도,2학기,대학,사학과,HISQ983,01,역사교과교재연구및지도법,조회,3.0,"화,목 12:00~13:15 [J211]",3.0,김민정,3,,,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,
2024 학년도,2학기,대학,전인교육원,HLU4001,01,영양과다이어트,조회,2.0,화 10:30~12:20 [K504],2.0,이유숙,21,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,전인교육원,HLU4006,01,요가,조회,1.0,목 10:00~11:50,2.0,허가영,20,,,,,,,,,,전학년,1-4학년,,장소:체육관 방음실(705-8207),실기수업(체육관 방음실 이용)
2024 학년도,2학기,대학,전인교육원,HLU4007,01,테니스,조회,1.0,목 12:00~13:50,2.0,이문진,25,,,,,,,,,,전학년,1-4학년,,"장소:테니스코트,문의:체육관(705-8207)",실기수업(테니스코트 이용)
2024 학년도,2학기,대학,전인교육원,HLU4009,01,배드민턴,조회,1.0,화 13:30~15:20,2.0,남기정,35,,,,,,,,,,전학년,1-4학년,,장소:체육관(705-8207),실기수업(체육관 이용)
2024 학년도,2학기,대학,전인교육원,HLU4011,01,농구,조회,1.0,화 10:00~11:50,2.0,김소은,24,,,,,,,,,,전학년,1-4학년,,장소:체육관(705-8207),실기수업(체육관 이용)
2024 학년도,2학기,대학,전인교육원,HLU4014,01,야구,조회,1.0,수 12:00~13:50,2.0,남기정,34,,,,,,,,,,전학년,1-4학년,,"장소:운동장,문의:체육관(705-8207)",실기수업(운동장 이용)
2024 학년도,2학기,대학,전인교육원,HLU4015,01,골프,조회,1.0,목 13:30~15:20,2.0,김용빈,24,,,,,,,,,,전학년,1-4학년,,장소:체육관(705-8207),실기수업(체육관 이용)
2024 학년도,2학기,대학,전인교육원,HLU4016,01,춤과풍물,조회,1.0,수 12:00~13:50,2.0,강윤선,16,,,,,,,,,,전학년,1-4학년,,체육관 방음실/에어로빅및포크댄스(HLU4010)의 대체과목,실기수업(체육관 방음실 이용)
2024 학년도,2학기,대학,전인교육원,HSS3001,01,인간과인성,조회,2.0,월 13:30~15:20 [J302],2.0,"김지영, 이규성",75,,,,,,,,,,전학년,1-4학년,,성적평가:S/U  /리더십특강(LED3003)의 대체과목,
2024 학년도,2학기,대학,전인교육원,HSS3002,01,사회봉사,조회,2.0,금 10:30~12:20 [MA202],2.0,박혜윤,44,,,,,,,,,,전학년,1-4학년,,기초사회봉사(HSS3020)의 대체과목/성적평가:S/U  /2013-1학기부터 2학점과목으로 변경,S/U
2024 학년도,2학기,대학,전인교육원,HSS3002,02,사회봉사,조회,2.0,금 10:30~12:20 [MA204],2.0,서영아,45,O,,,,,,,,,전학년,1-4학년,,기초사회봉사(HSS3020)의 대체과목/성적평가:S/U  /2013-1학기부터 2학점과목으로 변경,"교환학생 참여수업, S/U"
2024 학년도,2학기,대학,전인교육원,HSS3002,03,사회봉사,조회,2.0,목 15:00~16:50 [K504],2.0,최윤희,36,,,,,,,,,,"2,3,4학년",1-4학년,,기초사회봉사(HSS3020)의 대체과목/성적평가:S/U  /2013-1학기부터 2학점과목으로 변경,"성찰과성장 이수자,(3학기 이상), S/U"
2024 학년도,2학기,대학,전인교육원,HSS3002,04,사회봉사,조회,2.0,수 16:30~18:20 [GN304],2.0,이강오,27,,,,,,,,,,"1,2,3학년",1-4학년,,기초사회봉사(HSS3020)의 대체과목/성적평가:S/U  /2013-1학기부터 2학점과목으로 변경,
2024 학년도,2학기,대학,전인교육원,HSS3005,01,수화의이해,조회,3.0,월 13:30~16:15 [J309],3.0,김미원,74,,,,,,,,,,전학년,1-4학년,,성적평가:S/U,
2024 학년도,2학기,대학,전인교육원,HSS3005,02,수화의이해,조회,3.0,월 13:30~16:15 [J118],3.0,안영회,119,,,,,,,,,,전학년,1-4학년,,성적평가:S/U,
2024 학년도,2학기,대학,전인교육원,HSS3013,01,인문세미나,조회,3.0,"화,목 13:30~14:45 [J327]",3.0,황윤정,38,,,,,,,,,,전학년,1-4학년,,구)현대인문세미나,
2024 학년도,2학기,대학,전인교육원,HSS3013,02,인문세미나,조회,3.0,월 13:30~16:15 [K303],3.0,안창덕,77,,,,,,,,,,전학년,1-4학년,,구)현대인문세미나,
2024 학년도,2학기,대학,전인교육원,HSS3013,03,인문세미나,조회,3.0,"화,목 10:30~11:45 [D302]",3.0,김지현,65,,,,,,,,,,전학년,1-4학년,,구)현대인문세미나,정하상관 107 선호
2024 학년도,2학기,대학,전인교육원,HSS3016,01,진로탐색입문,조회,1.0,목 15:00~16:15 [K303],1.5,김경아,81,,,,,,,,,,"1,2,3학년",1-3학년,,S/U평가  /구 진로탐색/현대사회와자기계발(SHU4030)의 대체과목,"- S/U 과목임 - 1,2,3학년 학년제한 유지"
2024 학년도,2학기,대학,전인교육원,HSS3016,02,진로탐색입문,조회,1.0,목 16:30~17:45 [K302],1.5,김경아,155,,,,,,,,,,"1,2,3학년",1-3학년,,S/U평가  /구 진로탐색/현대사회와자기계발(SHU4030)의 대체과목,"- S/U 과목임 - 1,2,3학년 학년제한 유지"
2024 학년도,2학기,대학,전인교육원,HSS3016,03,진로탐색입문,조회,1.0,화 15:00~16:15 [K303],1.5,이강오,84,,,,,,,,,,"1,2,3학년",1-3학년,,S/U평가  /구 진로탐색/현대사회와자기계발(SHU4030)의 대체과목,"- 수업운영은 전문강사의 팀티칭, S/U 과목임, 1,2,3학년 학년제한 유지"
2024 학년도,2학기,대학,전인교육원,HSS3017,01,학습매니지먼트,조회,1.0,월 13:30~15:20 [K305],2.0,정향윤,26,,,,,,,,,,"1,2학년",1-2학년,,"1~2학년 대상, S/U과목","1~2학년 30명 인원제한(3, 4학년 제외), 1,2학기 모두 개설, S/U과목"
2024 학년도,2학기,대학,전인교육원,HSS3019,01,세계를간다,조회,2.0,,,박혜윤,8,,,O,,,,,,,,1-4학년,,"수강승인과목(문의:이냐시오:705-8944), S/U평가 과목",수강승인대상과목
2024 학년도,2학기,대학,전인교육원,HSS3024,01,글로벌기업 CEO의 기업가 정신 특강,조회,1.0,수 15:00~16:15 [J311],1.5,이강오,76,,,,,,,,,,"2,3학년",2-3학년,,S/U평가 (구)글로벌기업CEO특강,"- 수업은 글로벌기업 CEO들의 팀티칭 특강으로 진행, S/U 과목임, 2,3학년 학년제한 유지"
2024 학년도,2학기,대학,전인교육원,HSS3025,01,진로탐색심화,조회,1.0,목 13:30~14:45 [K405],1.5,김경아,42,,,,,,,,,,"2,3학년",2-3학년,,구 LED3008 진로개발세미나,"- S/U 과목임 - 2,3학년 학년제한 유지 - 이동식 좌석 강의실"
2024 학년도,2학기,대학,전인교육원,HSS3026,01,SOFEX100동아시아와예수회교육,조회,3.0,목 17:00~19:50 [MA204],3.0,"오세일, 김민호",20,O,,O,,,,,,,"2,3,4학년",2-4학년,,절대평가(3학점),성찰과성장 이수자/졸업직전학기 학생 사전협의/1학기 사전선발/절대평가 3학점
2024 학년도,2학기,대학,전인교육원,HSS3028,01,아픈영혼을 철학으로 치유하기,조회,3.0,,,홍경자,11,,,O,O,,,,,,,1-4학년,,가톨릭 공유대학 교과목,"CU12 가톨릭교양공유대학, 인터넷 줌강의"
2024 학년도,2학기,대학,전인교육원,HSS3030,01,지속가능한발전과 ESG실천(종합설계),조회,3.0,금 13:30~16:15 [GA305],3.0,최윤희,29,,,O,,,,,,,"2,3,4학년",2-4학년,,"절대평가(3학점), PBL수업","성찰과성장 이수자
[사전선발], 절대평가
PBL 및 기업연계활동"
2024 학년도,2학기,대학,전인교육원,HSS4001,01,음악쓰기: 이론에서 창작까지(탐구공동체),조회,1.5,금 10:30~13:15 [K208],3.0,신혜승,8,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,전인교육원,HSS4002,01,‘주(週)’의 인문학(탐구공동체),조회,1.5,"수,금 15:00~16:15 [J207]",3.0,김형민,6,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,전인교육원,HSS4003,01,재즈와 현대 사회(탐구공동체),조회,1.5,금 10:30~13:15 [K309],3.0,김효경,13,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,신문방송학과,JAS3007,01,광고4.0,조회,3.0,"월,수 16:30~17:45 [GA305]",3.0,윤각,20,,,,,,,,,,전학년,1-4학년,,구) COM3201 광고커뮤니케이션/광고매체기획론(COM3211)의 대체과목,스포츠 미디어 연계전공 가능
2024 학년도,2학기,대학,신문방송학과,JAS3008,01,PR의이해,조회,3.0,"화,목 15:00~16:15 [GA303B]",3.0,정수린,36,O,,,,,,,,,"2,3,4학년",2-4학년,,구) COM3202 PR의이해,스포츠 미디어 연계전공 가능
2024 학년도,2학기,대학,신문방송학과,JAS3011,01,PR글쓰기와실무,조회,3.0,월 13:30~16:15 [GA401],3.0,강귀영,24,,,,,,,,,,"2,3,4학년",3-4학년,,구) COM3214 PR작문,한국어 글쓰기 가능자
2024 학년도,2학기,대학,신문방송학과,JAS3012,01,텔레비전론,조회,3.0,"화,목 13:30~14:45 [GA403]",3.0,최지선,63,,,,,,,,,,"2,3,4학년",2학년,,구) COM3102,스포츠 미디어 연계전공 가능
2024 학년도,2학기,대학,신문방송학과,JAS3014,01,창의적말하기와글쓰기,조회,3.0,"월,수 16:30~17:45 [GA401]",3.0,김지연,32,,,,,,,,,,"2,3,4학년",3-4학년,,"구 COM3103 / 구 스피치커뮤니케이션,비판적말하기와글쓰기",
2024 학년도,2학기,대학,신문방송학과,JAS3016,01,광고문화비평,조회,3.0,"화,목 10:30~11:45 [GA305]",3.0,유현재,30,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,신문방송학과,JAS3017,01,AI 활용 광고와 디자인 기획,조회,3.0,"수,금 13:30~14:45 [GA303B]",3.0,피종삼,21,,,,,,,,,,전학년,2-4학년,,구)JAS3015,
2024 학년도,2학기,대학,신문방송학과,JAS3018,01,전공진로설계Ⅰ,조회,,,,서수민,2,,,,,,,,,,"2,3,4학년",2-4학년,,,제1전공자만 가능
2024 학년도,2학기,대학,신문방송학과,JAS4003,01,미디어문화사,조회,3.0,"화,목 12:00~13:15 [GA403]",3.0,김균,59,,,,,,,,,,전학년,3-4학년,,구 커뮤니케이션문화사(교과목명 변경)/미디어문화연구의이론및실제(COM3112)의 대체과목,
2024 학년도,2학기,대학,신문방송학과,JAS4006,01,광고커뮤니케이션과소비자심리분석,조회,3.0,"화,목 09:00~10:15 [GA303B]",3.0,유현재,17,,,,,,,,,,전학년,1-4학년,,구) COM3204,
2024 학년도,2학기,대학,신문방송학과,JAS4007,01,미디어와위기커뮤니케이션,조회,3.0,"월,수 12:00~13:15 [GA305]",3.0,김수연,37,O,,,,,,,,,"2,3,4학년",3-4학년,,구) COM3216,
2024 학년도,2학기,대학,신문방송학과,JAS4012,01,스타트업 전략 커뮤니케이션,조회,3.0,금 13:30~16:15 [GA402],3.0,최화준,7,,,,,,,,,,전학년,3-4학년,,(구)벤처마케팅커뮤니케이션,
2024 학년도,2학기,대학,신문방송학과,JAS4013,01,미디어콘텐츠포맷론:Youtube이론및실습,조회,3.0,월 13:30~16:15 [PA301],3.0,원용진,10,,,,,,,,,,"2,3,4학년",3-4학년,,구)COM3127/미디어편집의이해와실제(COM3124)의 대체과목,
2024 학년도,2학기,대학,신문방송학과,JAS4014,01,데이터마이닝,조회,3.0,"화,목 13:30~14:45 [GA303B]",3.0,임종섭,10,O,,,,,,,,,전학년,3-4학년,,구) COM3125 / 구 신문제작실습(과목명변경),스포츠 미디어 연계전공 가능
2024 학년도,2학기,대학,신문방송학과,JAS4016,01,IMC캠페인실습,조회,3.0,수 13:30~16:15 [GA401],3.0,신병재,36,,,,,,,,,,전학년,3-4학년,,구) COM3212/광고홍보 현장실습(COM3290)의 대체과목/광고PR현장실습(COM3219)의 대체과목,스포츠 미디어 연계전공 가능
2024 학년도,2학기,대학,신문방송학과,JAS4037,01,북한과 미디어,조회,3.0,"화,목 10:30~11:45 [GA403]",3.0,서수민,49,O,,,,,,,,,"2,3,4학년",1-4학년,,,교환학생 수강불가
2024 학년도,2학기,대학,신문방송학과,JAS4041,01,한국 현대사회와 언론보도,조회,3.0,"월,수 10:30~11:45 [GA305]",3.0,김종철,50,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,신문방송학과,JAS4042,01,젠더와 미디어,조회,3.0,"화,목 16:30~17:45 [GA305]",3.0,장은미,11,,,,,,,,,,전학년,1-4학년,,,여성학연계전공 수강가능
2024 학년도,2학기,대학,신문방송학과,JASG204,01,소셜미디어와 글로벌소비자행동,조회,3.0,목 14:00~17:00 [MA208],3.0,윤각,13,,,,,,,,,,전학년,1-4학년,,구)JAS4032,
2024 학년도,2학기,대학,일본문화전공,JPN2001,01,중급일본어I,조회,3.0,"월,수 16:30~17:45 [J602]",3.0,정수진,15,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,일본문화전공,JPN2003,01,미디어일본어,조회,3.0,"월,수 10:30~11:45 [X353]",3.0,KANEKO RURIKO,16,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,일본문화전공,JPN2004,01,초급 일본어 회화,조회,3.0,"수,금 13:30~14:45 [J202]",3.0,정하민,14,,,,,,,,,,전학년,1-4학년,,구)일본어회화,
2024 학년도,2학기,대학,일본문화전공,JPN2009,01,일본문화의이해,조회,3.0,"화,목 16:30~17:45 [K305]",3.0,윤병남,32,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,일본문화전공,JPN2011,01,일본소설강독,조회,3.0,"화,목 10:30~11:45 [J112]",3.0,강소영,11,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,일본문화전공,JPN2012,01,영화를통한일본이해,조회,3.0,"월,수 12:00~13:15 [K212]",3.0,정녕,10,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,일본문화전공,JPN2017,01,중급 일본어 회화,조회,3.0,"수,금 15:00~16:15 [J114]",3.0,정하민,16,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,일본문화전공,JPN3002,01,일본의법과사회,조회,3.0,"화,목 13:30~14:45 [J311]",3.0,김상수,58,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,전인교육원,KCS1001,01,한국사회와 한국어,조회,3.0,"월,수 10:30~11:45 [K208]",3.0,고은정,15,,,,,,O,,,,전학년,1학년,,"구)한국문화의이해,구)한국문화의이해와체험",초급. 과목명 변경(구 한국문화의 이해)
2024 학년도,2학기,대학,전인교육원,KCS1001,02,한국사회와 한국어,조회,3.0,"월,수 12:00~13:15 [K208]",3.0,고은정,22,,,,,,O,,,,전학년,1학년,,"구)한국문화의이해,구)한국문화의이해와체험",초급. 과목명 변경(구 한국문화의 이해)
2024 학년도,2학기,대학,전인교육원,KCS1001,03,한국사회와 한국어,조회,3.0,"수,금 12:00~13:15 [J609]",3.0,노지혜,21,,,,,,O,,,,전학년,1학년,,"구)한국문화의이해,구)한국문화의이해와체험",중급. 과목명 변경(구 한국문화의 이해)
2024 학년도,2학기,대학,전인교육원,KCS1001,04,한국사회와 한국어,조회,3.0,"월,수 10:30~11:45 [J325]",3.0,오경숙,27,,,,,,O,,,,전학년,1학년,,"구)한국문화의이해,구)한국문화의이해와체험",중급. 과목명 변경(구 한국문화의 이해)
2024 학년도,2학기,대학,전인교육원,KCS1001,05,한국사회와 한국어,조회,3.0,"월,수 12:00~13:15 [J325]",3.0,오경숙,24,,,,,,O,,,,전학년,1학년,,"구)한국문화의이해,구)한국문화의이해와체험",고급. 과목명 변경(구 한국문화의 이해)
2024 학년도,2학기,대학,전인교육원,KCS1002,01,대학생활과 한국어,조회,3.0,"월,수 10:30~11:45 [D502]",3.0,유민애,17,,,,,,O,,,,전학년,1학년,,"구)대학생활과학문의탐색,구)한국문화의이해와탐색",초급. 과목명 변경(구 대학생활과 학문의 탐색)
2024 학년도,2학기,대학,전인교육원,KCS1002,02,대학생활과 한국어,조회,3.0,"월,수 12:00~13:15 [D502]",3.0,유민애,25,,,,,,O,,,,전학년,1학년,,"구)대학생활과학문의탐색,구)한국문화의이해와탐색",초급. 과목명 변경(구 대학생활과 학문의 탐색)
2024 학년도,2학기,대학,전인교육원,KCS1002,03,대학생활과 한국어,조회,3.0,"월,수 10:30~11:45 [D304]",3.0,정하라,24,,,,,,O,,,,전학년,1학년,,"구)대학생활과학문의탐색,구)한국문화의이해와탐색",중급. 과목명 변경(구 대학생활과 학문의 탐색)
2024 학년도,2학기,대학,전인교육원,KCS1002,04,대학생활과 한국어,조회,3.0,"월,수 12:00~13:15 [D304]",3.0,정하라,27,,,,,,O,,,,전학년,1학년,,"구)대학생활과학문의탐색,구)한국문화의이해와탐색",중급. 과목명 변경(구 대학생활과 학문의 탐색)
2024 학년도,2학기,대학,전인교육원,KCS1002,05,대학생활과 한국어,조회,3.0,월 13:30~16:15 [J106],3.0,박진혁,26,,,,,,O,,,,전학년,1학년,,"구)대학생활과학문의탐색,구)한국문화의이해와탐색",고급. 과목명 변경(구 대학생활과 학문의 탐색)
2024 학년도,2학기,대학,전인교육원,KCS1002,06,대학생활과 한국어,조회,3.0,월 13:30~16:15 [J104],3.0,한새해,23,,,,,,O,,,,전학년,1학년,,"구)대학생활과학문의탐색,구)한국문화의이해와탐색",고급. 과목명 변경(구 대학생활과 학문의 탐색)
2024 학년도,2학기,대학,한국발전과국제개발협력연계전공,KIC3004,01,국제개발협력과NGO,조회,3.0,"화,목 12:00~13:15 [D303B]",3.0,한재광,5,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,한국발전과국제개발협력연계전공,KIC3005,01,국제개발협력의주요의제,조회,3.0,"화,목 15:00~16:15 [D303B]",3.0,김소연,7,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,전인교육원,KLC1001,01,한국어 의사소통Ⅰ,조회,3.0,"화,목 10:30~11:45 [D401A]",3.0,박진혁,22,,,,,,O,,,,전학년,1-4학년,,구) COR1014,초급
2024 학년도,2학기,대학,전인교육원,KLC1001,02,한국어 의사소통Ⅰ,조회,3.0,"화,목 10:30~11:45 [D406]",3.0,한새해,23,,,,,,O,,,,전학년,1-4학년,,구) COR1014,초급
2024 학년도,2학기,대학,전인교육원,KLC1001,03,한국어 의사소통Ⅰ,조회,3.0,"화,목 12:00~13:15 [D401A]",3.0,박진혁,25,,,,,,O,,,,전학년,1-4학년,,구) COR1014,중급
2024 학년도,2학기,대학,전인교육원,KLC1001,04,한국어 의사소통Ⅰ,조회,3.0,"화,목 12:00~13:15 [D406]",3.0,한새해,22,,,,,,O,,,,전학년,1-4학년,,구) COR1014,중급. COR1014 한국어글쓰기 대체
2024 학년도,2학기,대학,전인교육원,KLC1001,05,한국어 의사소통Ⅰ,조회,3.0,"화,목 10:30~11:45 [J325]",3.0,오경숙,21,,,,,,O,,,,전학년,1-4학년,,구) COR1014,고급. COR1014 한국어글쓰기 대체
2024 학년도,2학기,대학,전인교육원,KLC1001,06,한국어 의사소통Ⅰ,조회,3.0,"화,목 12:00~13:15 [J325]",3.0,오경숙,22,,,,,,O,,,,전학년,1-4학년,,구) COR1014,고급. COR1014 한국어글쓰기 대체
2024 학년도,2학기,대학,전인교육원,KLC1002,01,한국어 의사소통Ⅱ,조회,3.0,"수,금 13:30~14:45 [J219]",3.0,강경민,18,,,,,,O,,,,전학년,1-4학년,,구) KSC3002,KSC3002 한국사회이해를 위한 비판적 쓰기 대체
2024 학년도,2학기,대학,전인교육원,KLC1003,01,학문공동체의 탐색Ⅰ,조회,3.0,"화,목 12:00~13:15 [J112]",3.0,이정화,5,,,O,,,O,,,,전학년,1-4학년,,구) KSC2001,24년 2학기 신입생 중 한국어과정 수강생
2024 학년도,2학기,대학,전인교육원,KLC1004,01,학문공동체의 탐색Ⅱ,조회,3.0,"화,목 13:30~14:45 [J104]",3.0,이정화,11,,,,,,O,,,,전학년,1-4학년,,구) KSC3001,초급. 24년 1학기 신입생 중 한국어과정 수강생
2024 학년도,2학기,대학,전인교육원,KLC1004,02,학문공동체의 탐색Ⅱ,조회,3.0,"화,목 13:30~14:45 [D406]",3.0,오문경,18,,,,,,O,,,,전학년,1-4학년,,구) KSC3001,중급. 24년 1학기 신입생 중 한국어과정 수강생
2024 학년도,2학기,대학,전인교육원,KLC1004,03,학문공동체의 탐색Ⅱ,조회,3.0,"화,목 15:00~16:15 [D406]",3.0,오문경,20,,,,,,O,,,,전학년,1-4학년,,구) KSC3001,중급. 24년 1학기 신입생 중 한국어과정 수강생
2024 학년도,2학기,대학,전인교육원,KLC1004,04,학문공동체의 탐색Ⅱ,조회,3.0,"화,목 15:00~16:15 [J114]",3.0,한새해,10,,,,,,O,,,,전학년,1-4학년,,구) KSC3001,고급. 24년 1학기 신입생 중 한국어과정 수강생
2024 학년도,2학기,대학,전인교육원,KLC1004,05,학문공동체의 탐색Ⅱ,조회,3.0,"화,목 13:30~14:45 [J202]",3.0,박진혁,10,,,,,,O,,,,전학년,1-4학년,,구) KSC3001,고급. KSC3001 한국사회이해를 위한 학문적 읽기 대체
2024 학년도,2학기,대학,전인교육원,KLC1005,01,K-Culture 프로젝트Ⅰ,조회,2.0,월 13:30~16:15 [J313],3.0,강경민,3,,,O,,,O,,,,전학년,1-4학년,,,"24년 2학기 신입생 중 한국어과정 수강생, 금요일 체육관 수업"
2024 학년도,2학기,대학,전인교육원,KLC1006,01,K-Culture 프로젝트Ⅱ,조회,2.0,월 15:00~16:15 / 금 10:30~11:45 [J107],3.0,"황경화, 고영정",8,,,,,,O,,,,전학년,1-4학년,,,"초급. 24년 1학기 신입생 중 한국어과정 수강생, 금요일 체육관 수업"
2024 학년도,2학기,대학,전인교육원,KLC1006,02,K-Culture 프로젝트Ⅱ,조회,2.0,월 13:30~14:45 / 금 09:00~10:15 [J107],3.0,"황경화, 고영정",23,,,,,,O,,,,전학년,1-4학년,,,"중급. 24년 1학기 신입생 중 한국어과정 수강생, 금요일 체육관 수업"
2024 학년도,2학기,대학,전인교육원,KLC1006,03,K-Culture 프로젝트Ⅱ,조회,2.0,금 10:30~13:15 [J107],3.0,박상준,26,,,,,,O,,,,전학년,1-4학년,,,고급. 24년 1학기 신입생 중 한국어과정 수강생
2024 학년도,2학기,대학,전인교육원,KLC1007,01,글로벌상호멘토링Ⅰ,조회,1.0,수 13:30~14:20 [J204],1.0,노지혜,25,,,,,,,,,,전학년,1-4학년,,,2024년 2학기 신입생 대상. 한국어트랙 대상
2024 학년도,2학기,대학,전인교육원,KLC1007,02,글로벌상호멘토링Ⅰ,조회,1.0,수 15:00~15:50 [J204],1.0,노지혜,15,,,,,,,,,,전학년,1-4학년,,,2024년 2학기 신입생 대상. 한국어트랙 대상
2024 학년도,2학기,대학,전인교육원,KLC1007,03,글로벌상호멘토링Ⅰ,조회,1.0,금 13:30~14:20 [J204],1.0,노지혜,17,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,전인교육원,KLC1007,04,글로벌상호멘토링Ⅰ,조회,1.0,금 15:00~15:50 [J204],1.0,노지혜,11,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,전인교육원,KLC1009,01,국제 학생을 위한 진로와 취업(캡스톤디자인),조회,3.0,화 16:30~19:00 [J108],3.0,"김동택, 오세일",41,,,,,,O,,,,전학년,1-4학년,,구)국제 학생을 위한 진로와 취업,
2024 학년도,2학기,대학,전인교육원,KLC1010,01,비즈니스 한국어,조회,3.0,"화,목 16:30~17:45 [J219]",3.0,조수진,18,,,,,,O,,,,전학년,1-4학년,,,
2024 학년도,2학기,대학,전인교육원,KLC1014,01,미디어와 한국어 기초,조회,3.0,"수,금 15:00~16:15 [K404]",3.0,Zhao Xin,22,,,,,,O,,,,전학년,1-4학년,,구) KSC3004,KSC3004 한국사회이해를 위한 논리적 말하기 대체
